Time of Arrival,Delta Time of Arrival,Pulse Width,Power,Angle
74129,69,0.4,1.7,34
74198,69,0.4,1.7,34
74267,69,0.4,1.7,34
74336,69,0.4,1.7,34
74405,69,0.4,1.7,34
74474,69,0.4,1.7,34
74543,69,0.4,1.7,34
74612,69,0.4,1.7,34
74681,69,0.4,1.7,34
74750,69,0.4,1.7,34
74819,69,0.4,1.7,34
74888,69,0.4,1.7,34
74957,69,0.4,1.7,34
75026,69,0.4,1.7,34
75095,69,0.4,1.7,34
75164,69,0.4,1.7,34
75233,69,0.4,1.7,34
75302,69,0.4,1.7,34
75371,69,0.4,1.7,34
75440,69,0.4,1.7,34
75509,69,0.4,1.7,34
75578,69,0.4,1.7,34
75647,69,0.4,1.7,34
75716,69,0.4,1.7,34
75785,69,0.4,1.7,34
75854,69,0.4,1.7,34
75923,69,0.4,1.7,34
75992,69,0.4,1.7,34
76061,69,0.4,1.7,34
76130,69,0.4,1.7,34
76291,161,0.4,1.7,34
76452,161,0.4,1.7,34
76613,161,0.4,1.7,34
76774,161,0.4,1.7,34
76935,161,0.4,1.7,34
77096,161,0.4,1.7,34
77257,161,0.4,1.7,34
77418,161,0.4,1.7,34
77579,161,0.4,1.7,34
77740,161,0.4,1.7,34
77901,161,0.4,1.7,34
78062,161,0.4,1.7,34
78223,161,0.4,1.7,34
78384,161,0.4,1.7,34
78545,161,0.4,1.7,34
78706,161,0.4,1.7,34
78867,161,0.4,1.7,34
79028,161,0.4,1.7,34
79189,161,0.4,1.7,34
79350,161,0.4,1.7,34
79511,161,0.4,1.7,34
79672,161,0.4,1.7,34
79833,161,0.4,1.7,34
79994,161,0.4,1.7,34
80155,161,0.4,1.7,34
80316,161,0.4,1.7,34
80477,161,0.4,1.7,34
80638,161,0.4,1.7,34
80799,161,0.4,1.7,34
80960,161,0.4,1.7,34
81006,46,0.4,1.7,34
81052,46,0.4,1.7,34
81098,46,0.4,1.7,34
81144,46,0.4,1.7,34
81190,46,0.4,1.7,34
81236,46,0.4,1.7,34
81282,46,0.4,1.7,34
81328,46,0.4,1.7,34
81374,46,0.4,1.7,34
81420,46,0.4,1.7,34
81466,46,0.4,1.7,34
81512,46,0.4,1.7,34
81558,46,0.4,1.7,34
81604,46,0.4,1.7,34
81650,46,0.4,1.7,34
81696,46,0.4,1.7,34
81742,46,0.4,1.7,34
81788,46,0.4,1.7,34
81834,46,0.4,1.7,34
81880,46,0.4,1.7,34
81926,46,0.4,1.7,34
81972,46,0.4,1.7,34
82018,46,0.4,1.7,34
82064,46,0.4,1.7,34
82110,46,0.4,1.7,34
82156,46,0.4,1.7,34
82202,46,0.4,1.7,34
82248,46,0.4,1.7,34
82294,46,0.4,1.7,34
82340,46,0.4,1.7,34
82662,322,0.4,1.7,34
82984,322,0.4,1.7,34
83306,322,0.4,1.7,34
83628,322,0.4,1.7,34
83950,322,0.4,1.7,34
84272,322,0.4,1.7,34
84594,322,0.4,1.7,34
84916,322,0.4,1.7,34
85238,322,0.4,1.7,34
85560,322,0.4,1.7,34
85882,322,0.4,1.7,34
86204,322,0.4,1.7,34
86526,322,0.4,1.7,34
86848,322,0.4,1.7,34
87170,322,0.4,1.7,34
87492,322,0.4,1.7,34
87814,322,0.4,1.7,34
88136,322,0.4,1.7,34
88458,322,0.4,1.7,34
88780,322,0.4,1.7,34
89102,322,0.4,1.7,34
89424,322,0.4,1.7,34
89746,322,0.4,1.7,34
90068,322,0.4,1.7,34
90390,322,0.4,1.7,34
90712,322,0.4,1.7,34
91034,322,0.4,1.7,34
91356,322,0.4,1.7,34
91678,322,0.4,1.7,34
92000,322,0.4,1.7,34
92115,115,0.4,1.7,34
92230,115,0.4,1.7,34
92345,115,0.4,1.7,34
92460,115,0.4,1.7,34
92575,115,0.4,1.7,34
92690,115,0.4,1.7,34
92805,115,0.4,1.7,34
92920,115,0.4,1.7,34
93035,115,0.4,1.7,34
93150,115,0.4,1.7,34
93265,115,0.4,1.7,34
93380,115,0.4,1.7,34
93495,115,0.4,1.7,34
93610,115,0.4,1.7,34
93725,115,0.4,1.7,34
93840,115,0.4,1.7,34
93955,115,0.4,1.7,34
94070,115,0.4,1.7,34
94185,115,0.4,1.7,34
94300,115,0.4,1.7,34
94415,115,0.4,1.7,34
94530,115,0.4,1.7,34
94645,115,0.4,1.7,34
94760,115,0.4,1.7,34
94875,115,0.4,1.7,34
94990,115,0.4,1.7,34
95105,115,0.4,1.7,34
95220,115,0.4,1.7,34
95335,115,0.4,1.7,34
95450,115,0.4,1.7,34
95519,69,0.4,1.7,34
95588,69,0.4,1.7,34
95657,69,0.4,1.7,34
95726,69,0.4,1.7,34
95795,69,0.4,1.7,34
95864,69,0.4,1.7,34
95933,69,0.4,1.7,34
96002,69,0.4,1.7,34
96071,69,0.4,1.7,34
96140,69,0.4,1.7,34
96209,69,0.4,1.7,34
96278,69,0.4,1.7,34
96347,69,0.4,1.7,34
96416,69,0.4,1.7,34
96485,69,0.4,1.7,34
96554,69,0.4,1.7,34
96623,69,0.4,1.7,34
96692,69,0.4,1.7,34
96761,69,0.4,1.7,34
96830,69,0.4,1.7,34
96899,69,0.4,1.7,34
96968,69,0.4,1.7,34
97037,69,0.4,1.7,34
97106,69,0.4,1.7,34
97175,69,0.4,1.7,34
97244,69,0.4,1.7,34
97313,69,0.4,1.7,34
97382,69,0.4,1.7,34
97451,69,0.4,1.7,34
97520,69,0.4,1.7,34
97681,161,0.4,1.7,34
97842,161,0.4,1.7,34
98003,161,0.4,1.7,34
98164,161,0.4,1.7,34
98325,161,0.4,1.7,34
98486,161,0.4,1.7,34
98647,161,0.4,1.7,34
98808,161,0.4,1.7,34
98969,161,0.4,1.7,34
99130,161,0.4,1.7,34
99291,161,0.4,1.7,34
99452,161,0.4,1.7,34
99613,161,0.4,1.7,34
99774,161,0.4,1.7,34
99935,161,0.4,1.7,34
100096,161,0.4,1.7,34
100257,161,0.4,1.7,34
100418,161,0.4,1.7,34
100579,161,0.4,1.7,34
100740,161,0.4,1.7,34
100901,161,0.4,1.7,34
101062,161,0.4,1.7,34
101223,161,0.4,1.7,34
101384,161,0.4,1.7,34
101545,161,0.4,1.7,34
101706,161,0.4,1.7,34
101867,161,0.4,1.7,34
102028,161,0.4,1.7,34
102189,161,0.4,1.7,34
102350,161,0.4,1.7,34
102396,46,0.4,1.7,34
102442,46,0.4,1.7,34
102488,46,0.4,1.7,34
102534,46,0.4,1.7,34
102580,46,0.4,1.7,34
102626,46,0.4,1.7,34
102672,46,0.4,1.7,34
102718,46,0.4,1.7,34
102764,46,0.4,1.7,34
102810,46,0.4,1.7,34
102856,46,0.4,1.7,34
102902,46,0.4,1.7,34
102948,46,0.4,1.7,34
102994,46,0.4,1.7,34
103040,46,0.4,1.7,34
103086,46,0.4,1.7,34
103132,46,0.4,1.7,34
103178,46,0.4,1.7,34
103224,46,0.4,1.7,34
103270,46,0.4,1.7,34
103316,46,0.4,1.7,34
103362,46,0.4,1.7,34
103408,46,0.4,1.7,34
103454,46,0.4,1.7,34
103500,46,0.4,1.7,34
103546,46,0.4,1.7,34
103592,46,0.4,1.7,34
103638,46,0.4,1.7,34
103684,46,0.4,1.7,34
103730,46,0.4,1.7,34
104052,322,0.4,1.7,34
104374,322,0.4,1.7,34
104696,322,0.4,1.7,34
105018,322,0.4,1.7,34
105340,322,0.4,1.7,34
105662,322,0.4,1.7,34
105984,322,0.4,1.7,34
106306,322,0.4,1.7,34
106628,322,0.4,1.7,34
106950,322,0.4,1.7,34
107272,322,0.4,1.7,34
107594,322,0.4,1.7,34
107916,322,0.4,1.7,34
108238,322,0.4,1.7,34
108560,322,0.4,1.7,34
108882,322,0.4,1.7,34
109204,322,0.4,1.7,34
109526,322,0.4,1.7,34
109848,322,0.4,1.7,34
110170,322,0.4,1.7,34
110492,322,0.4,1.7,34
110814,322,0.4,1.7,34
111136,322,0.4,1.7,34
111458,322,0.4,1.7,34
111780,322,0.4,1.7,34
112102,322,0.4,1.7,34
112424,322,0.4,1.7,34
112746,322,0.4,1.7,34
113068,322,0.4,1.7,34
113390,322,0.4,1.7,34
113505,115,0.4,1.7,34
113620,115,0.4,1.7,34
113735,115,0.4,1.7,34
113850,115,0.4,1.7,34
113965,115,0.4,1.7,34
114080,115,0.4,1.7,34
114195,115,0.4,1.7,34
114310,115,0.4,1.7,34
114425,115,0.4,1.7,34
114540,115,0.4,1.7,34
114655,115,0.4,1.7,34
114770,115,0.4,1.7,34
114885,115,0.4,1.7,34
115000,115,0.4,1.7,34
115115,115,0.4,1.7,34
115230,115,0.4,1.7,34
115345,115,0.4,1.7,34
115460,115,0.4,1.7,34
115575,115,0.4,1.7,34
115690,115,0.4,1.7,34
115805,115,0.4,1.7,34
115920,115,0.4,1.7,34
116035,115,0.4,1.7,34
116150,115,0.4,1.7,34
116265,115,0.4,1.7,34
116380,115,0.4,1.7,34
116495,115,0.4,1.7,34
116610,115,0.4,1.7,34
116725,115,0.4,1.7,34
116840,115,0.4,1.7,34
116909,69,0.4,1.7,34
116978,69,0.4,1.7,34
117047,69,0.4,1.7,34
117116,69,0.4,1.7,34
117185,69,0.4,1.7,34
117254,69,0.4,1.7,34
117323,69,0.4,1.7,34
117392,69,0.4,1.7,34
117461,69,0.4,1.7,34
117530,69,0.4,1.7,34
117599,69,0.4,1.7,34
117668,69,0.4,1.7,34
117737,69,0.4,1.7,34
117806,69,0.4,1.7,34
117875,69,0.4,1.7,34
117944,69,0.4,1.7,34
118013,69,0.4,1.7,34
118082,69,0.4,1.7,34
118151,69,0.4,1.7,34
118220,69,0.4,1.7,34
118289,69,0.4,1.7,34
118358,69,0.4,1.7,34
118427,69,0.4,1.7,34
118496,69,0.4,1.7,34
118565,69,0.4,1.7,34
118634,69,0.4,1.7,34
118703,69,0.4,1.7,34
118772,69,0.4,1.7,34
118841,69,0.4,1.7,34
118910,69,0.4,1.7,34
119071,161,0.4,1.7,34
119232,161,0.4,1.7,34
119393,161,0.4,1.7,34
119554,161,0.4,1.7,34
119715,161,0.4,1.7,34
119876,161,0.4,1.7,34
120037,161,0.4,1.7,34
120198,161,0.4,1.7,34
120359,161,0.4,1.7,34
120520,161,0.4,1.7,34
120681,161,0.4,1.7,34
120842,161,0.4,1.7,34
121003,161,0.4,1.7,34
121164,161,0.4,1.7,34
121325,161,0.4,1.7,34
121486,161,0.4,1.7,34
121647,161,0.4,1.7,34
121808,161,0.4,1.7,34
121969,161,0.4,1.7,34
122130,161,0.4,1.7,34
122291,161,0.4,1.7,34
122452,161,0.4,1.7,34
122613,161,0.4,1.7,34
122774,161,0.4,1.7,34
122935,161,0.4,1.7,34
123096,161,0.4,1.7,34
123257,161,0.4,1.7,34
123418,161,0.4,1.7,34
123579,161,0.4,1.7,34
123740,161,0.4,1.7,34
123786,46,0.4,1.7,34
123832,46,0.4,1.7,34
123878,46,0.4,1.7,34
123924,46,0.4,1.7,34
123970,46,0.4,1.7,34
124016,46,0.4,1.7,34
124062,46,0.4,1.7,34
124108,46,0.4,1.7,34
124154,46,0.4,1.7,34
124200,46,0.4,1.7,34
124246,46,0.4,1.7,34
124292,46,0.4,1.7,34
124338,46,0.4,1.7,34
124384,46,0.4,1.7,34
124430,46,0.4,1.7,34
124476,46,0.4,1.7,34
124522,46,0.4,1.7,34
124568,46,0.4,1.7,34
124614,46,0.4,1.7,34
124660,46,0.4,1.7,34
124706,46,0.4,1.7,34
124752,46,0.4,1.7,34
124798,46,0.4,1.7,34
124844,46,0.4,1.7,34
124890,46,0.4,1.7,34
124936,46,0.4,1.7,34
124982,46,0.4,1.7,34
125028,46,0.4,1.7,34
125074,46,0.4,1.7,34
125120,46,0.4,1.7,34
125442,322,0.4,1.7,34
125764,322,0.4,1.7,34
126086,322,0.4,1.7,34
126408,322,0.4,1.7,34
126730,322,0.4,1.7,34
127052,322,0.4,1.7,34
127374,322,0.4,1.7,34
127696,322,0.4,1.7,34
128018,322,0.4,1.7,34
128340,322,0.4,1.7,34
128662,322,0.4,1.7,34
128984,322,0.4,1.7,34
129306,322,0.4,1.7,34
129628,322,0.4,1.7,34
129950,322,0.4,1.7,34
130272,322,0.4,1.7,34
130594,322,0.4,1.7,34
130916,322,0.4,1.7,34
131238,322,0.4,1.7,34
131560,322,0.4,1.7,34
131882,322,0.4,1.7,34
132204,322,0.4,1.7,34
132526,322,0.4,1.7,34
132848,322,0.4,1.7,34
133170,322,0.4,1.7,34
133492,322,0.4,1.7,34
133814,322,0.4,1.7,34
134136,322,0.4,1.7,34
134458,322,0.4,1.7,34
134780,322,0.4,1.7,34
134895,115,0.4,1.7,34
135010,115,0.4,1.7,34
135125,115,0.4,1.7,34
135240,115,0.4,1.7,34
135355,115,0.4,1.7,34
135470,115,0.4,1.7,34
135585,115,0.4,1.7,34
135700,115,0.4,1.7,34
135815,115,0.4,1.7,34
135930,115,0.4,1.7,34
136045,115,0.4,1.7,34
136160,115,0.4,1.7,34
136275,115,0.4,1.7,34
136390,115,0.4,1.7,34
136505,115,0.4,1.7,34
136620,115,0.4,1.7,34
136735,115,0.4,1.7,34
136850,115,0.4,1.7,34
136965,115,0.4,1.7,34
137080,115,0.4,1.7,34
137195,115,0.4,1.7,34
137310,115,0.4,1.7,34
137425,115,0.4,1.7,34
137540,115,0.4,1.7,34
137655,115,0.4,1.7,34
137770,115,0.4,1.7,34
137885,115,0.4,1.7,34
138000,115,0.4,1.7,34
138115,115,0.4,1.7,34
138230,115,0.4,1.7,34
138299,69,0.4,1.7,34
138368,69,0.4,1.7,34
138437,69,0.4,1.7,34
138506,69,0.4,1.7,34
138575,69,0.4,1.7,34
138644,69,0.4,1.7,34
138713,69,0.4,1.7,34
138782,69,0.4,1.7,34
138851,69,0.4,1.7,34
138920,69,0.4,1.7,34
138989,69,0.4,1.7,34
139058,69,0.4,1.7,34
139127,69,0.4,1.7,34
139196,69,0.4,1.7,34
139265,69,0.4,1.7,34
139334,69,0.4,1.7,34
139403,69,0.4,1.7,34
139472,69,0.4,1.7,34
139541,69,0.4,1.7,34
139610,69,0.4,1.7,34
139679,69,0.4,1.7,34
139748,69,0.4,1.7,34
139817,69,0.4,1.7,34
139886,69,0.4,1.7,34
139955,69,0.4,1.7,34
140024,69,0.4,1.7,34
140093,69,0.4,1.7,34
140162,69,0.4,1.7,34
140231,69,0.4,1.7,34
140300,69,0.4,1.7,34
140461,161,0.4,1.7,34
140622,161,0.4,1.7,34
140783,161,0.4,1.7,34
140944,161,0.4,1.7,34
141105,161,0.4,1.7,34
141266,161,0.4,1.7,34
141427,161,0.4,1.7,34
141588,161,0.4,1.7,34
141749,161,0.4,1.7,34
141910,161,0.4,1.7,34
142071,161,0.4,1.7,34
142232,161,0.4,1.7,34
142393,161,0.4,1.7,34
142554,161,0.4,1.7,34
142715,161,0.4,1.7,34
142876,161,0.4,1.7,34
143037,161,0.4,1.7,34
143198,161,0.4,1.7,34
143359,161,0.4,1.7,34
143520,161,0.4,1.7,34
143681,161,0.4,1.7,34
143842,161,0.4,1.7,34
144003,161,0.4,1.7,34
144164,161,0.4,1.7,34
144325,161,0.4,1.7,34
144486,161,0.4,1.7,34
144647,161,0.4,1.7,34
144808,161,0.4,1.7,34
144969,161,0.4,1.7,34
145130,161,0.4,1.7,34
145176,46,0.4,1.7,34
145222,46,0.4,1.7,34
145268,46,0.4,1.7,34
145314,46,0.4,1.7,34
145360,46,0.4,1.7,34
145406,46,0.4,1.7,34
145452,46,0.4,1.7,34
145498,46,0.4,1.7,34
145544,46,0.4,1.7,34
145590,46,0.4,1.7,34
145636,46,0.4,1.7,34
145682,46,0.4,1.7,34
145728,46,0.4,1.7,34
145774,46,0.4,1.7,34
BUFFER 16,1016,1024,0,1
46,0,0.4,1.7,34
92,46,0.4,1.7,34
138,46,0.4,1.7,34
184,46,0.4,1.7,34
230,46,0.4,1.7,34
276,46,0.4,1.7,34
322,46,0.4,1.7,34
368,46,0.4,1.7,34
414,46,0.4,1.7,34
460,46,0.4,1.7,34
506,46,0.4,1.7,34
552,46,0.4,1.7,34
598,46,0.4,1.7,34
644,46,0.4,1.7,34
690,46,0.4,1.7,34
1012,322,0.4,1.7,34
1334,322,0.4,1.7,34
1656,322,0.4,1.7,34
1978,322,0.4,1.7,34
2300,322,0.4,1.7,34
2622,322,0.4,1.7,34
2944,322,0.4,1.7,34
3266,322,0.4,1.7,34
3588,322,0.4,1.7,34
3910,322,0.4,1.7,34
4232,322,0.4,1.7,34
4554,322,0.4,1.7,34
4876,322,0.4,1.7,34
5198,322,0.4,1.7,34
5520,322,0.4,1.7,34
5842,322,0.4,1.7,34
6164,322,0.4,1.7,34
6486,322,0.4,1.7,34
6808,322,0.4,1.7,34
7130,322,0.4,1.7,34
7452,322,0.4,1.7,34
7774,322,0.4,1.7,34
8096,322,0.4,1.7,34
8418,322,0.4,1.7,34
8740,322,0.4,1.7,34
9062,322,0.4,1.7,34
9384,322,0.4,1.7,34
9706,322,0.4,1.7,34
10028,322,0.4,1.7,34
10350,322,0.4,1.7,34
10465,115,0.4,1.7,34
10580,115,0.4,1.7,34
10695,115,0.4,1.7,34
10810,115,0.4,1.7,34
10925,115,0.4,1.7,34
11040,115,0.4,1.7,34
11155,115,0.4,1.7,34
11270,115,0.4,1.7,34
11385,115,0.4,1.7,34
11500,115,0.4,1.7,34
11615,115,0.4,1.7,34
11730,115,0.4,1.7,34
11845,115,0.4,1.7,34
11960,115,0.4,1.7,34
12075,115,0.4,1.7,34
12190,115,0.4,1.7,34
12305,115,0.4,1.7,34
12420,115,0.4,1.7,34
12535,115,0.4,1.7,34
12650,115,0.4,1.7,34
12765,115,0.4,1.7,34
12880,115,0.4,1.7,34
12995,115,0.4,1.7,34
13110,115,0.4,1.7,34
13225,115,0.4,1.7,34
13340,115,0.4,1.7,34
13455,115,0.4,1.7,34
13570,115,0.4,1.7,34
13685,115,0.4,1.7,34
13800,115,0.4,1.7,34
13869,69,0.4,1.7,34
13938,69,0.4,1.7,34
14007,69,0.4,1.7,34
14076,69,0.4,1.7,34
14145,69,0.4,1.7,34
14214,69,0.4,1.7,34
14283,69,0.4,1.7,34
14352,69,0.4,1.7,34
14421,69,0.4,1.7,34
14490,69,0.4,1.7,34
14559,69,0.4,1.7,34
14628,69,0.4,1.7,34
14697,69,0.4,1.7,34
14766,69,0.4,1.7,34
14835,69,0.4,1.7,34
14904,69,0.4,1.7,34
14973,69,0.4,1.7,34
15042,69,0.4,1.7,34
15111,69,0.4,1.7,34
15180,69,0.4,1.7,34
15249,69,0.4,1.7,34
15318,69,0.4,1.7,34
15387,69,0.4,1.7,34
15456,69,0.4,1.7,34
15525,69,0.4,1.7,34
15594,69,0.4,1.7,34
15663,69,0.4,1.7,34
15732,69,0.4,1.7,34
15801,69,0.4,1.7,34
15870,69,0.4,1.7,34
16031,161,0.4,1.7,34
16192,161,0.4,1.7,34
16353,161,0.4,1.7,34
16514,161,0.4,1.7,34
16675,161,0.4,1.7,34
16836,161,0.4,1.7,34
16997,161,0.4,1.7,34
17158,161,0.4,1.7,34
17319,161,0.4,1.7,34
17480,161,0.4,1.7,34
17641,161,0.4,1.7,34
17802,161,0.4,1.7,34
17963,161,0.4,1.7,34
18124,161,0.4,1.7,34
18285,161,0.4,1.7,34
18446,161,0.4,1.7,34
18607,161,0.4,1.7,34
18768,161,0.4,1.7,34
18929,161,0.4,1.7,34
19090,161,0.4,1.7,34
19251,161,0.4,1.7,34
19412,161,0.4,1.7,34
19573,161,0.4,1.7,34
19734,161,0.4,1.7,34
19895,161,0.4,1.7,34
20056,161,0.4,1.7,34
20217,161,0.4,1.7,34
20378,161,0.4,1.7,34
20539,161,0.4,1.7,34
20700,161,0.4,1.7,34
20746,46,0.4,1.7,34
20792,46,0.4,1.7,34
20838,46,0.4,1.7,34
20884,46,0.4,1.7,34
20930,46,0.4,1.7,34
20976,46,0.4,1.7,34
21022,46,0.4,1.7,34
21068,46,0.4,1.7,34
21114,46,0.4,1.7,34
21160,46,0.4,1.7,34
21206,46,0.4,1.7,34
21252,46,0.4,1.7,34
21298,46,0.4,1.7,34
21344,46,0.4,1.7,34
21390,46,0.4,1.7,34
21436,46,0.4,1.7,34
21482,46,0.4,1.7,34
21528,46,0.4,1.7,34
21574,46,0.4,1.7,34
21620,46,0.4,1.7,34
21666,46,0.4,1.7,34
21712,46,0.4,1.7,34
21758,46,0.4,1.7,34
21804,46,0.4,1.7,34
21850,46,0.4,1.7,34
21896,46,0.4,1.7,34
21942,46,0.4,1.7,34
21988,46,0.4,1.7,34
22034,46,0.4,1.7,34
22080,46,0.4,1.7,34
22402,322,0.4,1.7,34
22724,322,0.4,1.7,34
23046,322,0.4,1.7,34
23368,322,0.4,1.7,34
23690,322,0.4,1.7,34
24012,322,0.4,1.7,34
24334,322,0.4,1.7,34
24656,322,0.4,1.7,34
24978,322,0.4,1.7,34
25300,322,0.4,1.7,34
25622,322,0.4,1.7,34
25944,322,0.4,1.7,34
26266,322,0.4,1.7,34
26588,322,0.4,1.7,34
26910,322,0.4,1.7,34
27232,322,0.4,1.7,34
27554,322,0.4,1.7,34
27876,322,0.4,1.7,34
28198,322,0.4,1.7,34
28520,322,0.4,1.7,34
28842,322,0.4,1.7,34
29164,322,0.4,1.7,34
29486,322,0.4,1.7,34
29808,322,0.4,1.7,34
30130,322,0.4,1.7,34
30452,322,0.4,1.7,34
30774,322,0.4,1.7,34
31096,322,0.4,1.7,34
31418,322,0.4,1.7,34
31740,322,0.4,1.7,34
31855,115,0.4,1.7,34
31970,115,0.4,1.7,34
32085,115,0.4,1.7,34
32200,115,0.4,1.7,34
32315,115,0.4,1.7,34
32430,115,0.4,1.7,34
32545,115,0.4,1.7,34
32660,115,0.4,1.7,34
32775,115,0.4,1.7,34
32890,115,0.4,1.7,34
33005,115,0.4,1.7,34
33120,115,0.4,1.7,34
33235,115,0.4,1.7,34
33350,115,0.4,1.7,34
33465,115,0.4,1.7,34
33580,115,0.4,1.7,34
33695,115,0.4,1.7,34
33810,115,0.4,1.7,34
33925,115,0.4,1.7,34
34040,115,0.4,1.7,34
34155,115,0.4,1.7,34
34270,115,0.4,1.7,34
34385,115,0.4,1.7,34
34500,115,0.4,1.7,34
34615,115,0.4,1.7,34
34730,115,0.4,1.7,34
34845,115,0.4,1.7,34
34960,115,0.4,1.7,34
35075,115,0.4,1.7,34
35190,115,0.4,1.7,34
35259,69,0.4,1.7,34
35328,69,0.4,1.7,34
35397,69,0.4,1.7,34
35466,69,0.4,1.7,34
35535,69,0.4,1.7,34
35604,69,0.4,1.7,34
35673,69,0.4,1.7,34
35742,69,0.4,1.7,34
35811,69,0.4,1.7,34
35880,69,0.4,1.7,34
35949,69,0.4,1.7,34
36018,69,0.4,1.7,34
36087,69,0.4,1.7,34
36156,69,0.4,1.7,34
36225,69,0.4,1.7,34
36294,69,0.4,1.7,34
36363,69,0.4,1.7,34
36432,69,0.4,1.7,34
36501,69,0.4,1.7,34
36570,69,0.4,1.7,34
36639,69,0.4,1.7,34
36708,69,0.4,1.7,34
36777,69,0.4,1.7,34
36846,69,0.4,1.7,34
36915,69,0.4,1.7,34
36984,69,0.4,1.7,34
37053,69,0.4,1.7,34
37122,69,0.4,1.7,34
37191,69,0.4,1.7,34
37260,69,0.4,1.7,34
37421,161,0.4,1.7,34
37582,161,0.4,1.7,34
37743,161,0.4,1.7,34
37904,161,0.4,1.7,34
38065,161,0.4,1.7,34
38226,161,0.4,1.7,34
38387,161,0.4,1.7,34
38548,161,0.4,1.7,34
38709,161,0.4,1.7,34
38870,161,0.4,1.7,34
39031,161,0.4,1.7,34
39192,161,0.4,1.7,34
39353,161,0.4,1.7,34
39514,161,0.4,1.7,34
39675,161,0.4,1.7,34
39836,161,0.4,1.7,34
39997,161,0.4,1.7,34
40158,161,0.4,1.7,34
40319,161,0.4,1.7,34
40480,161,0.4,1.7,34
40641,161,0.4,1.7,34
40802,161,0.4,1.7,34
40963,161,0.4,1.7,34
41124,161,0.4,1.7,34
41285,161,0.4,1.7,34
41446,161,0.4,1.7,34
41607,161,0.4,1.7,34
41768,161,0.4,1.7,34
41929,161,0.4,1.7,34
42090,161,0.4,1.7,34
42136,46,0.4,1.7,34
42182,46,0.4,1.7,34
42228,46,0.4,1.7,34
42274,46,0.4,1.7,34
42320,46,0.4,1.7,34
42366,46,0.4,1.7,34
42412,46,0.4,1.7,34
42458,46,0.4,1.7,34
42504,46,0.4,1.7,34
42550,46,0.4,1.7,34
42596,46,0.4,1.7,34
42642,46,0.4,1.7,34
42688,46,0.4,1.7,34
42734,46,0.4,1.7,34
42780,46,0.4,1.7,34
42826,46,0.4,1.7,34
42872,46,0.4,1.7,34
42918,46,0.4,1.7,34
42964,46,0.4,1.7,34
43010,46,0.4,1.7,34
43056,46,0.4,1.7,34
43102,46,0.4,1.7,34
43148,46,0.4,1.7,34
43194,46,0.4,1.7,34
43240,46,0.4,1.7,34
43286,46,0.4,1.7,34
43332,46,0.4,1.7,34
43378,46,0.4,1.7,34
43424,46,0.4,1.7,34
43470,46,0.4,1.7,34
43792,322,0.4,1.7,34
44114,322,0.4,1.7,34
44436,322,0.4,1.7,34
44758,322,0.4,1.7,34
45080,322,0.4,1.7,34
45402,322,0.4,1.7,34
45724,322,0.4,1.7,34
46046,322,0.4,1.7,34
46368,322,0.4,1.7,34
46690,322,0.4,1.7,34
47012,322,0.4,1.7,34
47334,322,0.4,1.7,34
47656,322,0.4,1.7,34
47978,322,0.4,1.7,34
48300,322,0.4,1.7,34
48622,322,0.4,1.7,34
48944,322,0.4,1.7,34
49266,322,0.4,1.7,34
49588,322,0.4,1.7,34
49910,322,0.4,1.7,34
50232,322,0.4,1.7,34
50554,322,0.4,1.7,34
50876,322,0.4,1.7,34
51198,322,0.4,1.7,34
51520,322,0.4,1.7,34
51842,322,0.4,1.7,34
52164,322,0.4,1.7,34
52486,322,0.4,1.7,34
52808,322,0.4,1.7,34
53130,322,0.4,1.7,34
53245,115,0.4,1.7,34
53360,115,0.4,1.7,34
53475,115,0.4,1.7,34
53590,115,0.4,1.7,34
53705,115,0.4,1.7,34
53820,115,0.4,1.7,34
53935,115,0.4,1.7,34
54050,115,0.4,1.7,34
54165,115,0.4,1.7,34
54280,115,0.4,1.7,34
54395,115,0.4,1.7,34
54510,115,0.4,1.7,34
54625,115,0.4,1.7,34
54740,115,0.4,1.7,34
54855,115,0.4,1.7,34
54970,115,0.4,1.7,34
55085,115,0.4,1.7,34
55200,115,0.4,1.7,34
55315,115,0.4,1.7,34
55430,115,0.4,1.7,34
55545,115,0.4,1.7,34
55660,115,0.4,1.7,34
55775,115,0.4,1.7,34
55890,115,0.4,1.7,34
56005,115,0.4,1.7,34
56120,115,0.4,1.7,34
56235,115,0.4,1.7,34
56350,115,0.4,1.7,34
56465,115,0.4,1.7,34
56580,115,0.4,1.7,34
56649,69,0.4,1.7,34
56718,69,0.4,1.7,34
56787,69,0.4,1.7,34
56856,69,0.4,1.7,34
56925,69,0.4,1.7,34
56994,69,0.4,1.7,34
57063,69,0.4,1.7,34
57132,69,0.4,1.7,34
57201,69,0.4,1.7,34
57270,69,0.4,1.7,34
57339,69,0.4,1.7,34
57408,69,0.4,1.7,34
57477,69,0.4,1.7,34
57546,69,0.4,1.7,34
57615,69,0.4,1.7,34
57684,69,0.4,1.7,34
57753,69,0.4,1.7,34
57822,69,0.4,1.7,34
57891,69,0.4,1.7,34
57960,69,0.4,1.7,34
58029,69,0.4,1.7,34
58098,69,0.4,1.7,34
58167,69,0.4,1.7,34
58236,69,0.4,1.7,34
58305,69,0.4,1.7,34
58374,69,0.4,1.7,34
58443,69,0.4,1.7,34
58512,69,0.4,1.7,34
58581,69,0.4,1.7,34
58650,69,0.4,1.7,34
58811,161,0.4,1.7,34
